id_inscription,id_etudiant,id_classe,date_inscription,statut,type_inscription,bourse,reduction
2b010f96-fd97-4604-b886-01bf6b9ff3fb,02d90a9b-1842-4cfa-8d35-1af97151f04e,ac634fc0-70f5-4dee-a5fa-52c348fba81c,2024-11-19,EN ATTENTE,NOUVELLE,,25.0
a5062fa2-cfe2-473b-a09c-be897746ec69,b0066f36-7b43-4c45-8be0-2c5ddb257ebe,60049a33-a189-4d79-b630-3a1ab9ba06ea,2025-05-14,ANNULE,Reinscription,,150.0
6857ecf2-e269-47c2-8507-3db2294abc92,a9e36467-dda5-43ba-8cea-4c0a88010cce,2616a3e2-2efa-4aa4-9aff-da4e6d3c1201,2024-12-12,ANNULE,Reinscription,,-20.0
b6fc0f55-2f15-41fe-aa6e-0b6b5aea07c7,03be6f84-d300-47c2-ab43-5d6d0ff7b3bb,2273a1a4-dd6a-43f8-97de-67db2649ba4c,2024-11-19,EN ATTENTE,Reinscription,False,25.0
6d78191c-20ae-4c5e-a620-01d23d57159b,66dd04e6-e4e1-4208-bc0c-b49036fae9a2,ac40aeeb-e2de-4e1f-bb76-1fa0a450baf3,2025-09-10,EN ATTENTE,,,0.0
0e39d063-9707-4d37-bb6f-28bceb50b377,0d345c9d-a992-40a3-bda0-1a4cd4ddb03e,960ab021-835c-40b9-8e16-21e923dbada9,2024-09-21,INSCRIT,Nouvelle,True,10.0
ae5c336a-df44-4a2a-b975-e559b7086988,18bb5f39-1aa6-4dea-b119-9aa902dc39ff,a2434dc1-0b4e-4d31-8077-9cc933fa426e,2025-12-22,INSCRIT,NOUVELLE,True,150.0
fa72b9b6-7093-4c3f-abd1-c747eef890e0,b9bdd3d2-8129-4d0c-88a4-355af9c0238b,2273a1a4-dd6a-43f8-97de-67db2649ba4c,2026-01-22,INSCRIT,Nouvelle,False,10.0
192654ce-3e4e-4e68-b5ed-858ec27b8cd7,27b82a54-b302-4a55-bffd-8ef8092d6de3,2616a3e2-2efa-4aa4-9aff-da4e6d3c1201,2024-09-15,ANNULE,,True,10.0
cbc13fec-5f35-41b3-a01b-7afb75022f37,4258cacd-7a26-40dd-bd44-cb5fccb9c6b3,dd98f8e2-14a4-4515-adbc-4f5237db22cd,2025-08-19,EN ATTENTE,Nouvelle,False,10.0
257e388b-1753-49d7-adc7-6a2feda905b2,a81bd4f9-ffa5-4be0-a8a7-2554ace4b76e,ac634fc0-70f5-4dee-a5fa-52c348fba81c,2025-07-31,ANNULE,Reinscription,False,0.0
c429000b-75ab-4805-af70-9b9f1efb6cdc,3377f720-8118-40ca-a926-6f002a1d55e8,b4993e40-250f-4208-9f0f-6873b0b403ac,2026-06-12,ANNULE,Reinscription ,True,0.0
a9922d39-a58e-4de4-b0ab-5ff8bacbdca0,07cd0ca5-2feb-410d-b78d-0794ae43e4a0,60049a33-a189-4d79-b630-3a1ab9ba06ea,2024-10-07,EN ATTENTE,Reinscription ,True,10.0
264433df-c8e9-4616-aef7-7d3ec64ce69b,c20126d3-98bc-44fe-8faf-989315fdeeeb,2273a1a4-dd6a-43f8-97de-67db2649ba4c,2025-05-14,UNKNOWN,Reinscription ,False,0.0
ba9db704-276f-47da-9360-875649cfcae2,9a024059-82ea-4dee-926c-6af5ab751cd9,ac634fc0-70f5-4dee-a5fa-52c348fba81c,2026-04-10,EN ATTENTE,Reinscription,False,10.0
a13cd2b9-8aee-497a-9a3d-702c6425d3d6,25071a8d-db23-4d18-989a-80a7ad77e854,a27d917d-8158-44ec-971f-88022da8bcfa,2027-03-12,UNKNOWN,NOUVELLE,,150.0
e07c0e3d-90e5-4ba6-80eb-a258b2e1fec9,0002fd88-731f-4623-b0bb-c19a068ea70c,a2434dc1-0b4e-4d31-8077-9cc933fa426e,2025-12-05,EN ATTENTE,Reinscription,,150.0
431c6a87-2bd0-43ff-9c09-77c3506ac304,1bcec007-a7b0-471f-89dd-526f282e547c,ac634fc0-70f5-4dee-a5fa-52c348fba81c,2026-06-20,INSCRIT,Reinscription ,False,10.0
4d9d6577-efce-4ba0-8a42-ac51929f7826,2694d349-8710-4931-9fdd-882f19540575,60049a33-a189-4d79-b630-3a1ab9ba06ea,2025-04-27,INSCRIT,,True,-20.0
7f646915-9e25-4ada-a215-d92f9daf3459,53920028-2d33-4ca3-ad20-f7e10e04cd4e,a2434dc1-0b4e-4d31-8077-9cc933fa426e,2025-09-05,EN ATTENTE,NOUVELLE,False,10.0
2e4a4f39-553a-46f3-966d-f007d28d1e92,04361a94-5653-4798-a853-a304aee255c3,60049a33-a189-4d79-b630-3a1ab9ba06ea,2025-10-03,ANNULE,Reinscription ,False,-20.0
9d6d219b-ba61-4a72-bc41-770fde5048dd,7f55b48b-7d70-45d7-a660-8b5502077399,b4993e40-250f-4208-9f0f-6873b0b403ac,2025-08-29,INSCRIT,,,0.0
c0cdb039-28e2-4183-8537-4ad0519d65d8,18bb5f39-1aa6-4dea-b119-9aa902dc39ff,2616a3e2-2efa-4aa4-9aff-da4e6d3c1201,2025-05-31,ANNULE,NOUVELLE,True,25.0
d961e937-1f9a-4423-9501-f8db67dcb294,f9cd0f6f-7349-4e20-a037-c9bfde25d30f,a27d917d-8158-44ec-971f-88022da8bcfa,2025-05-17,EN ATTENTE,Reinscription ,False,0.0
1fd3526c-9d78-4b63-9ee1-89ae66cb076d,a25e5993-7d8e-4f51-b05b-9481c0e88afe,960ab021-835c-40b9-8e16-21e923dbada9,2026-03-17,ANNULE,Reinscription,True,-20.0
6a2b7ede-3d4c-44e5-833d-52bd4380b118,b433a1f0-2826-4151-9e89-72de2357ca81,ac40aeeb-e2de-4e1f-bb76-1fa0a450baf3,2027-08-25,ANNULE,Nouvelle,,150.0
0425ff1b-80e1-4832-8fba-b3fc798a4469,9d797668-1460-487e-bff9-daef42285ba2,2616a3e2-2efa-4aa4-9aff-da4e6d3c1201,2026-07-13,UNKNOWN,Reinscription,True,150.0
064124c4-690a-4655-9289-d998b5604fa4,552a2a71-40c2-4177-9987-475deae6d5df,a2434dc1-0b4e-4d31-8077-9cc933fa426e,2025-10-16,INSCRIT,Reinscription,,150.0
c1e10d3e-aa66-44a8-8697-f4266972ce18,223b67ec-8d80-4e28-9f33-d736c925b19d,ac634fc0-70f5-4dee-a5fa-52c348fba81c,2027-04-14,EN ATTENTE,Nouvelle,False,25.0
8cbab04e-e3e1-4496-a04e-fc6548ce2942,2c039336-0ccb-4245-a11d-9798f4adb5d8,b4993e40-250f-4208-9f0f-6873b0b403ac,2024-12-29,UNKNOWN,Nouvelle,,10.0
c1e50bfa-68b2-4923-bbe7-293edef0da7b,1afadf65-58f4-4223-9995-a7714c74365c,2616a3e2-2efa-4aa4-9aff-da4e6d3c1201,2025-04-11,ANNULE,Reinscription,True,0.0
041badad-9701-42da-ac07-ac784ed62e5d,fa06b20a-7085-466c-8882-9788fa7e8e3c,b4993e40-250f-4208-9f0f-6873b0b403ac,2026-02-17,UNKNOWN,Reinscription,True,-20.0
17020529-3743-41f7-9882-1cd42debe967,552d5bdc-fe2f-432a-b6df-8b45e5406b62,ac40aeeb-e2de-4e1f-bb76-1fa0a450baf3,2026-07-13,EN ATTENTE,Reinscription,True,10.0
287adf7f-7fd6-4e3e-8598-52230aa8d830,5885792a-adc0-4071-94cc-90b82bb4a1a4,60049a33-a189-4d79-b630-3a1ab9ba06ea,2026-02-28,INSCRIT,,,-20.0
ad90ede7-90ce-4906-b5d0-c2e74cd28cc5,ea425e66-87fc-4537-b5e3-f5cb72ca2248,b4993e40-250f-4208-9f0f-6873b0b403ac,2025-04-07,ANNULE,Reinscription ,,150.0
b3b13d55-6d20-41c8-abe5-f9a05b9cdf8a,d899909b-c030-4031-b37d-f30f629f73a9,ac40aeeb-e2de-4e1f-bb76-1fa0a450baf3,2024-11-26,EN ATTENTE,,False,25.0
4defe4a7-8e71-462d-a9cc-d7d9a8e3a305,1041d578-e232-4027-9d5f-bd5090f8a483,ac40aeeb-e2de-4e1f-bb76-1fa0a450baf3,2026-01-22,EN ATTENTE,Nouvelle,,25.0
7f7dba73-884a-4d37-b650-6436807b16cd,97dd299a-2e7a-4382-ae09-76a62004628d,dd98f8e2-14a4-4515-adbc-4f5237db22cd,2027-05-08,EN ATTENTE,,False,150.0
89e02e8b-9bbd-4c04-b669-9b7e5e07084c,36642752-0b08-448a-8c89-e88190c5f3d0,a27d917d-8158-44ec-971f-88022da8bcfa,2026-06-13,UNKNOWN,Reinscription,,10.0
fbffb51b-0709-4f13-bf08-23b48c9fb7f9,5035407c-84a3-4e9c-984a-4b7a1774f09b,ac634fc0-70f5-4dee-a5fa-52c348fba81c,2025-10-03,ANNULE,NOUVELLE,,25.0
2ac1acb4-756e-404e-8fbf-870119ce04b1,2f1dc035-9ac9-420c-aa11-bb69c758eea9,2616a3e2-2efa-4aa4-9aff-da4e6d3c1201,2024-09-25,EN ATTENTE,Reinscription,,0.0
8967f0fe-74b0-4a74-b241-195d54bf6aaf,66bae7bd-59d7-4d60-8056-e0d599b0b5ce,ac634fc0-70f5-4dee-a5fa-52c348fba81c,2025-09-26,EN ATTENTE,Reinscription ,False,10.0
531a10eb-d4c6-43a4-abae-2f07aab64dfd,e4f33828-ce25-471b-a732-fb66fc532ac6,b4993e40-250f-4208-9f0f-6873b0b403ac,2025-06-04,INSCRIT,,False,-20.0
8aff42e5-fa1a-4dcf-a019-16d6c1d77aaf,ffb5f4b2-9fb4-4fc6-b575-1bc5da1e678e,960ab021-835c-40b9-8e16-21e923dbada9,2026-03-17,ANNULE,NOUVELLE,,-20.0
39d7b2dd-9820-4f23-9780-9db75843cf15,ae6d401d-ee66-4338-93c7-295281197032,ac634fc0-70f5-4dee-a5fa-52c348fba81c,2027-04-23,UNKNOWN,Nouvelle,False,10.0
cd5c01c5-ce6d-476a-9368-d84f5e3d3712,ad2655e1-b3da-4675-b2b6-5dd1ea06814c,ac40aeeb-e2de-4e1f-bb76-1fa0a450baf3,2026-01-10,UNKNOWN,,,150.0
01a3bdfc-233f-4073-8a0c-b1dfc359f8e0,22c28bb7-a13d-410a-8d04-1281c6ca2be9,ac634fc0-70f5-4dee-a5fa-52c348fba81c,2024-10-10,ANNULE,Nouvelle,True,25.0
43e8ae36-4ec8-4048-ab2a-59dfe3c279cb,a4a362d2-932a-4064-a5ab-78223605675c,a27d917d-8158-44ec-971f-88022da8bcfa,2025-04-20,EN ATTENTE,,True,-20.0
11341ddc-b229-4f18-8812-49ce70031e1b,02e7c297-ec7b-4e8a-ba4e-92ef642cc929,b4993e40-250f-4208-9f0f-6873b0b403ac,2026-02-16,EN ATTENTE,,,0.0
76d2b985-fdf0-40bb-80a5-b02a7afa0ea1,c4b2c95e-a9eb-4c5e-bc8d-eb6fb7348313,ac40aeeb-e2de-4e1f-bb76-1fa0a450baf3,2024-12-25,ANNULE,,,25.0
8a94cdfe-23c4-4b9c-a490-97043663b021,b293daf4-60c8-43cc-afb5-1684da7c4cab,dd98f8e2-14a4-4515-adbc-4f5237db22cd,2024-09-17,EN ATTENTE,,True,25.0
12c2d73c-362b-456b-955b-8821428f6c3a,0d81d2ff-eec6-43d5-b7e6-26aece2005ac,a2434dc1-0b4e-4d31-8077-9cc933fa426e,2026-03-22,ANNULE,Reinscription ,,0.0
f1c45e7a-4b46-473e-b565-055f1924e6c3,0b314f11-18ba-495d-9b1f-a6d6ee998efa,2616a3e2-2efa-4aa4-9aff-da4e6d3c1201,2026-06-15,EN ATTENTE,NOUVELLE,True,-20.0
91c283fa-d6ed-4129-832b-9dba0612ba53,fb41bee8-68eb-46ca-9ee9-b7b8fd6ab8b2,2273a1a4-dd6a-43f8-97de-67db2649ba4c,2025-03-30,EN ATTENTE,,True,150.0
ffb42973-3fa2-4905-baf3-ef85a3bdbfa5,67a20424-8826-4509-9b16-47ceddffc383,960ab021-835c-40b9-8e16-21e923dbada9,2024-10-08,INSCRIT,NOUVELLE,True,150.0
13e2f2d9-85bb-4d86-99ad-32a916fc09ef,29ea5baf-b6e1-4294-a039-decb26f22ea0,ac634fc0-70f5-4dee-a5fa-52c348fba81c,2025-11-22,INSCRIT,Nouvelle,False,-20.0
68065a2a-c1b5-4fea-9dd2-a1ed698c5617,774185ce-f830-4fea-8aa0-2bedb1b2bc54,960ab021-835c-40b9-8e16-21e923dbada9,2025-12-04,EN ATTENTE,NOUVELLE,True,25.0
502d5d9b-29e4-46d0-ab33-77f275961ac7,944e14be-da4d-46d7-b04c-f79e7ac365f3,960ab021-835c-40b9-8e16-21e923dbada9,2026-01-05,UNKNOWN,Reinscription,,150.0
2b7615a0-7ece-4f9d-96d6-94d7e4b33784,9d308aab-638f-4a2f-b21a-0ba3ede6cd4c,ac634fc0-70f5-4dee-a5fa-52c348fba81c,2026-01-11,INSCRIT,Reinscription,False,10.0
4c528b5b-72aa-4e82-9a7c-c5244c972633,b9f68bb8-374d-4d95-bf56-f9c34bb6ac20,ac634fc0-70f5-4dee-a5fa-52c348fba81c,2025-04-20,INSCRIT,Reinscription ,False,150.0
98ad7c07-1373-4c34-bb84-962e1b54c33b,f9d4876b-abae-40ab-8758-9aa65851632f,ac40aeeb-e2de-4e1f-bb76-1fa0a450baf3,2025-03-24,INSCRIT,NOUVELLE,,150.0
f783e0e9-b00d-429b-be9a-9129a772688a,3c181ad7-ace8-4a16-a83e-333257139f34,ac40aeeb-e2de-4e1f-bb76-1fa0a450baf3,2024-09-24,EN ATTENTE,Reinscription ,False,0.0
e220f3f3-178a-44ee-a511-3d26a352929e,d08fc810-2d31-416e-b28f-c69da455fe8b,2616a3e2-2efa-4aa4-9aff-da4e6d3c1201,2025-04-18,ANNULE,Nouvelle,False,150.0
96013ced-0888-4df6-adbd-da5a25f76bc6,87c812f2-9ef6-446c-afee-b24fef828abb,b4993e40-250f-4208-9f0f-6873b0b403ac,2026-03-16,UNKNOWN,Nouvelle,,150.0
52282cef-399a-4a82-97fc-290955ef906a,35e425a9-7b24-41b1-8a6e-811937e717de,dd98f8e2-14a4-4515-adbc-4f5237db22cd,2025-07-12,UNKNOWN,Reinscription ,,10.0
8f3991e2-1dfb-4531-9f61-2f71b491fea4,b0f178f5-079b-4d1a-96e4-90113ade915c,a27d917d-8158-44ec-971f-88022da8bcfa,2025-10-23,INSCRIT,NOUVELLE,False,-20.0
74aeb3bf-2014-4a7c-a740-63109ddf1a97,f0b877d8-1e02-4670-9eed-12a00c20dff4,a27d917d-8158-44ec-971f-88022da8bcfa,2025-08-19,ANNULE,Reinscription,False,-20.0
22c68021-b568-41e4-a749-3af235eaadc9,a12999be-f02f-4b0b-8857-c7360bc46f9d,2616a3e2-2efa-4aa4-9aff-da4e6d3c1201,2024-11-25,ANNULE,NOUVELLE,,-20.0
8dada5a9-e3bf-433b-b047-82d114d70fb9,691a4cae-df01-4925-9d8c-b2c1849c4352,a27d917d-8158-44ec-971f-88022da8bcfa,2024-10-21,UNKNOWN,Reinscription,,-20.0
26256187-89f3-4b5f-b197-066c5faa10ec,fd897e99-4af5-432a-937b-80ed330c1292,60049a33-a189-4d79-b630-3a1ab9ba06ea,2025-12-18,EN ATTENTE,Reinscription ,True,25.0
98df30ea-efc0-49d8-9a4c-8d9174be9916,e8ac5647-a81c-4f6f-b9c3-2ec96d52d0b8,ac40aeeb-e2de-4e1f-bb76-1fa0a450baf3,2025-08-07,ANNULE,NOUVELLE,True,-20.0
4d2f5f7a-5897-4ef9-a515-0c9461d9a5f4,57082264-0378-4932-9d4b-54f3ae4b7878,a2434dc1-0b4e-4d31-8077-9cc933fa426e,2026-02-15,UNKNOWN,Nouvelle,False,150.0
2f3e4460-31d6-492d-ad31-5e30775114c9,32976805-d8bc-47c4-9169-8474f9bb1ed2,960ab021-835c-40b9-8e16-21e923dbada9,2025-03-03,EN ATTENTE,NOUVELLE,False,-20.0
655bbfef-e9a3-471f-a0b6-0384ff0e2135,89cc0182-a92d-4bf4-a8f8-37a002cad5f7,b4993e40-250f-4208-9f0f-6873b0b403ac,2025-10-19,UNKNOWN,,,25.0
612059fa-59e4-42b8-a074-fa8629c7a7f3,8af4bdbb-e14e-46e4-85e5-1751f4a0de35,960ab021-835c-40b9-8e16-21e923dbada9,2026-05-08,EN ATTENTE,,False,150.0
50406975-ec18-4761-ab14-30624b87b674,20d0ef4e-0c3c-41f8-957a-e6be9e2d6942,60049a33-a189-4d79-b630-3a1ab9ba06ea,2026-06-30,ANNULE,,False,10.0
1d980d3e-453a-4d99-890b-137a115ddee4,2d951576-00dc-42a2-8e93-e6613f246781,a2434dc1-0b4e-4d31-8077-9cc933fa426e,2024-10-24,INSCRIT,Reinscription,False,-20.0
a28247eb-b13b-43d2-9644-a0b78fd28f67,bfb8a591-27f9-481f-a6ee-4d431c0c7016,a27d917d-8158-44ec-971f-88022da8bcfa,2025-08-06,ANNULE,,,0.0
5c8e568b-2fda-4525-aed6-abf4f034931b,4103186b-2350-496f-8c0c-263077817acf,960ab021-835c-40b9-8e16-21e923dbada9,2025-07-08,ANNULE,,True,25.0
2dfb9d3b-3dd7-4b79-84b1-bdd1b30671ea,f5b053f4-9df9-44b1-88b1-cad4c297b914,960ab021-835c-40b9-8e16-21e923dbada9,2026-01-30,UNKNOWN,Reinscription ,True,150.0
86550474-6a4b-448a-ad4c-c0d2adbb069a,1739a3a0-e9ed-44bb-b871-95fd057c23c1,b4993e40-250f-4208-9f0f-6873b0b403ac,2025-10-19,ANNULE,NOUVELLE,False,0.0
a9902aed-4d6a-46e2-81b4-cd57c524afc9,7c03b645-266b-4019-82c6-5c2d785b0989,960ab021-835c-40b9-8e16-21e923dbada9,2026-03-20,ANNULE,,,0.0
c692c69b-e556-4212-baa5-eeb62b2e65c3,e1f43b61-08b8-4b5b-999e-cd91e1efdf05,2273a1a4-dd6a-43f8-97de-67db2649ba4c,2024-11-10,INSCRIT,NOUVELLE,,0.0
2ff881c5-3a36-42c7-87e9-b9808210d768,2acf702d-ee55-43a3-bd12-ee10de99eed3,960ab021-835c-40b9-8e16-21e923dbada9,2025-03-06,UNKNOWN,Nouvelle,True,10.0
2feb6207-ac7b-4fe4-95e2-b85ad06d6f3d,97918267-c594-4777-8c2c-5276eedd2e13,960ab021-835c-40b9-8e16-21e923dbada9,2025-10-29,EN ATTENTE,Nouvelle,False,0.0
f6495808-256d-4c42-8dbb-101baed67311,6461ba5c-969c-4cd6-9a0f-6eb4853b971d,960ab021-835c-40b9-8e16-21e923dbada9,2025-04-03,UNKNOWN,,,0.0
ecc5b8d5-d2ed-4a36-a6e6-f6d6e509227d,b2e90fef-8fa7-4c4c-89c4-ddeb732948a9,60049a33-a189-4d79-b630-3a1ab9ba06ea,2025-03-11,UNKNOWN,Nouvelle,,-20.0
d8d6bb23-3047-451c-a5e8-05b43c93f0ff,90967285-c69f-4898-a93c-f7308abb7803,b4993e40-250f-4208-9f0f-6873b0b403ac,2024-07-30,UNKNOWN,NOUVELLE,,25.0
250d1491-d832-46c1-aa63-9b3ac5b34400,dbb94270-1e4c-46a4-b95b-5a0b4dbff413,2273a1a4-dd6a-43f8-97de-67db2649ba4c,2026-06-22,UNKNOWN,Reinscription,,-20.0
b9cb5392-6c20-43c8-9448-d42a0d2dfb61,e96731c8-61df-4a0d-bc7f-93dcb05558df,960ab021-835c-40b9-8e16-21e923dbada9,2024-10-08,INSCRIT,Nouvelle,False,10.0
5e61321f-a1ae-43a9-ad3f-6575ffc29f7e,9c99b73b-e2fb-41aa-a667-d9b86dccfc2d,2273a1a4-dd6a-43f8-97de-67db2649ba4c,2025-12-18,UNKNOWN,Reinscription,True,0.0
4b9f022b-257d-41a8-9522-e41cc9584fb2,572898d3-0ec4-4022-9e17-97a337dbb64f,a27d917d-8158-44ec-971f-88022da8bcfa,2024-11-14,EN ATTENTE,Reinscription,False,25.0
4157e2b6-2c85-4b00-b98e-fdf5a5220b26,9bc274d2-904c-40b5-9a01-4d1fac507985,dd98f8e2-14a4-4515-adbc-4f5237db22cd,2024-12-30,EN ATTENTE,NOUVELLE,True,25.0
b99bf347-aa89-4bd8-a90c-b4c7a4160bd3,149e0797-f909-4d9a-954f-c7e09cf2d2b5,a2434dc1-0b4e-4d31-8077-9cc933fa426e,2024-08-27,EN ATTENTE,Reinscription ,True,150.0
cce7398f-8fcb-40e4-9119-37121153d3af,02227d9c-e5dc-4d07-846e-4e0066ac6bc5,dd98f8e2-14a4-4515-adbc-4f5237db22cd,2025-03-12,EN ATTENTE,Reinscription ,True,-20.0
34bfda4e-5afb-41f1-a968-b5ef6436b2b4,c670bfc8-5fc8-49ae-9eea-d14da556d065,a2434dc1-0b4e-4d31-8077-9cc933fa426e,2025-07-13,INSCRIT,Nouvelle,True,0.0
e0f891d8-7c4a-41e4-ba4f-9459022a06c6,59b6ac30-a693-4cf3-bf03-af07a10d1531,ac40aeeb-e2de-4e1f-bb76-1fa0a450baf3,2024-10-21,INSCRIT,Nouvelle,False,25.0
6ca165d3-9c64-47bb-bde2-d170d4900c43,fa6d5b97-9bfb-4ead-9b0d-257e3e676736,a27d917d-8158-44ec-971f-88022da8bcfa,2024-09-02,EN ATTENTE,NOUVELLE,False,25.0
52d5e082-4c84-47e0-9166-bb0a720ea0a2,aaf49670-25b2-4011-9886-ce6499e17a54,60049a33-a189-4d79-b630-3a1ab9ba06ea,2026-07-28,INSCRIT,Reinscription,False,-20.0
91323f93-47c2-4ff6-98bc-e8e902f05d7d,3f97b928-5893-49af-894f-8d2ba64d51d2,b4993e40-250f-4208-9f0f-6873b0b403ac,2024-08-28,INSCRIT,,,150.0
f316b980-907c-4877-a231-1f8d0624959f,084b3003-81a8-45cb-adff-311967e60002,2273a1a4-dd6a-43f8-97de-67db2649ba4c,2025-08-03,ANNULE,Nouvelle,False,0.0
f5be5d42-114e-40f0-9e23-2a38a3ffe686,7c10eb8a-242d-4eab-a467-d8f501ff06c4,2273a1a4-dd6a-43f8-97de-67db2649ba4c,2025-10-08,EN ATTENTE,,False,-20.0
b56f7581-050d-4db4-a31e-66c793307763,5d707870-dbfd-4c6a-bede-a7d18ffb411b,a2434dc1-0b4e-4d31-8077-9cc933fa426e,2027-03-17,INSCRIT,NOUVELLE,,10.0
0f55f7eb-b063-420c-904a-3e5e1fe475a0,63bec24b-d6c0-4131-809a-b1a7da32aaf5,ac634fc0-70f5-4dee-a5fa-52c348fba81c,2026-04-10,ANNULE,,False,10.0
8285ecf9-7886-4bd2-b1fb-b090ce5d1d2c,154344a4-f713-4ce1-8617-f8cd83589af0,2616a3e2-2efa-4aa4-9aff-da4e6d3c1201,2025-12-24,INSCRIT,NOUVELLE,True,10.0
698dd135-0087-494e-9115-160187bcf441,1a4f84e5-d7e5-4a51-8808-92b7195a6fdc,2616a3e2-2efa-4aa4-9aff-da4e6d3c1201,2025-12-02,INSCRIT,Reinscription ,True,-20.0
9d0cbdfa-8e1b-4264-b7d1-f3a94f1df0b9,121a72b4-decb-4116-9f98-27dbb614e7fb,dd98f8e2-14a4-4515-adbc-4f5237db22cd,2024-09-11,UNKNOWN,Nouvelle,False,25.0
046c4ae1-333b-4d32-a603-3c5b38f4f487,88a353c8-742b-4580-8d55-b64113c37e81,ac40aeeb-e2de-4e1f-bb76-1fa0a450baf3,2025-04-03,INSCRIT,Reinscription,,-20.0
10a7f1d3-7f91-4a6c-9c37-0820a7d27dd0,aadbf831-acf9-46d4-82a4-8339603a18d6,a2434dc1-0b4e-4d31-8077-9cc933fa426e,2024-09-17,ANNULE,Reinscription ,False,25.0
a7d02790-f254-479f-8772-12bf1d629268,f81864a0-d98d-41a3-9556-8ee434c12c49,a2434dc1-0b4e-4d31-8077-9cc933fa426e,2025-07-09,ANNULE,NOUVELLE,,0.0
b68c482f-d2d5-4fcc-a131-8fbd863a6502,d1141f4f-8bd9-42c5-b3fd-d52f141b346e,ac40aeeb-e2de-4e1f-bb76-1fa0a450baf3,2025-08-07,EN ATTENTE,Reinscription,True,0.0
676c96d2-9a22-4a0b-b794-7d4c9e1bcd5d,01b34ea0-afeb-40b7-a54d-7484272a2897,ac634fc0-70f5-4dee-a5fa-52c348fba81c,2026-04-23,EN ATTENTE,,,-20.0
ccf38de6-d207-4a0e-8d7b-75b20f372ed0,e574668a-f597-435a-8c35-ca080b7b323a,a2434dc1-0b4e-4d31-8077-9cc933fa426e,2025-03-20,EN ATTENTE,Nouvelle,False,-20.0
a680a7dd-fbea-4db2-9339-994f5d983623,fa039064-3359-4710-9300-682617e5bc96,a27d917d-8158-44ec-971f-88022da8bcfa,2025-12-22,EN ATTENTE,Reinscription,True,-20.0
018268b5-ce33-46f6-9c76-79cf0f97c275,b44f0597-01df-4796-b157-78680bc88590,960ab021-835c-40b9-8e16-21e923dbada9,2026-03-25,EN ATTENTE,Reinscription ,True,-20.0
62ee6b70-1d09-4a3e-bc0d-05a52a1cbe9c,c5dc399a-aede-4c8d-8c63-79cb1bc1311c,a27d917d-8158-44ec-971f-88022da8bcfa,2026-05-06,EN ATTENTE,Reinscription ,True,150.0
30cc3985-84ed-44d8-9958-a90984f682b0,76a77b79-c7a4-44b0-9b12-5efca1317a5a,a27d917d-8158-44ec-971f-88022da8bcfa,2025-04-28,EN ATTENTE,Reinscription ,False,10.0
64718722-381b-4716-81c3-b9201fc4590d,dfe0eaa2-7845-420e-9d6f-19e484fd1e39,2273a1a4-dd6a-43f8-97de-67db2649ba4c,2025-06-13,EN ATTENTE,Reinscription,,-20.0
a89edbfb-9d0e-44bd-92fe-ab18d40be7d2,9bb58e76-1f79-4a5e-b297-0fca3b2410b6,2616a3e2-2efa-4aa4-9aff-da4e6d3c1201,2026-07-09,UNKNOWN,Nouvelle,False,150.0
b299ae74-5f94-40bc-84ed-727be9896559,9f000bfa-5ca4-478c-8d69-550ff7a4c0f7,60049a33-a189-4d79-b630-3a1ab9ba06ea,2025-05-20,EN ATTENTE,Reinscription,True,25.0
fb0bf849-5f38-441d-b0af-ce0975a9bbaf,1a8ea171-0760-49bf-b22d-bef1d446fd61,ac40aeeb-e2de-4e1f-bb76-1fa0a450baf3,2024-09-11,ANNULE,Reinscription,False,25.0
def401fd-59ee-464a-bbed-d60f5b716eb7,3bfc6f08-9eff-4df2-a996-1c6ee2c893f7,b4993e40-250f-4208-9f0f-6873b0b403ac,2025-08-18,INSCRIT,Reinscription,,25.0
130e4483-e661-46ed-9b3e-16536806d59b,824edcf7-42b4-4398-aa3d-95f9da0a309f,2273a1a4-dd6a-43f8-97de-67db2649ba4c,2025-03-06,INSCRIT,Reinscription,True,150.0
05de655a-d2e0-4a24-9d23-4f292d327f00,f7f0cac0-193c-4ce2-a11c-049a41a03eac,2616a3e2-2efa-4aa4-9aff-da4e6d3c1201,2025-08-02,ANNULE,Reinscription,True,-20.0
59bcef69-02d6-4805-9233-cd0c1f9df3bf,4356319c-7bff-45d8-b871-77001a17a4f8,b4993e40-250f-4208-9f0f-6873b0b403ac,2025-08-10,UNKNOWN,NOUVELLE,,150.0
a82de327-396c-4cea-af66-650a28f87921,7c3631bf-ea7f-4f35-a580-08e97a0f3eb7,2616a3e2-2efa-4aa4-9aff-da4e6d3c1201,2025-11-02,ANNULE,,True,10.0
1e97161e-9e0c-4bd9-8214-9f986b31351e,826243b6-8b8c-479b-80bd-d64b3a3829ff,960ab021-835c-40b9-8e16-21e923dbada9,2026-01-15,UNKNOWN,,False,-20.0
306b53d6-e440-47d9-a753-a3d97bd3392b,8ce9611d-95fa-4f3d-8b27-e9a0c062e83c,ac634fc0-70f5-4dee-a5fa-52c348fba81c,2024-12-16,ANNULE,NOUVELLE,,150.0
95b1fd4b-495e-4ac0-8fcd-e09db3e268d9,be37d755-6109-4b7e-99f2-f282af05f709,60049a33-a189-4d79-b630-3a1ab9ba06ea,2024-08-06,UNKNOWN,,,10.0
